year,country,no,name,position,side,height,weight,birth,club,age,cohort,bmi
2006,SLO,15,muric egon,F,R,186,95.0,1982-01-15,hdd zm olimpija ljubljana,24.290212183435997,1982,27.459821944733502
2006,SLO,17,golicic jurij,F,L,180,84.0,1981-04-06,hk jesenice,25.0677618069815,1981,25.9259259259259
2006,SLO,21,avgustincic jaka,F,R,179,83.0,1976-10-27,hk slavija ljubljana,29.508555783709802,1976,25.9043101026809
2006,SLO,24,terlikar anze,F,L,185,89.0,1980-11-30,hk jesenice,25.415468856947303,1980,26.004382761139496
2006,SLO,42,sivic mitja,F,L,178,86.0,1979-10-01,hdd zm olimpija ljubljana,26.5817932922656,1979,27.1430374952657
2006,SLO,74,pajic rok,F,R,178,79.0,1985-09-26,hc liberec bili tygri,20.5941136208077,1985,24.933720489837103
2006,SLO,78,zagar luka,F,L,181,90.0,1978-06-25,hk jesenice,27.849418206707696,1978,27.4716888983853
2006,SLO,84,hebar andrej,F,L,178,75.0,1984-09-07,hk slavija ljubljana,21.645448323066397,1984,23.6712536295922
2006,SLO,9,razingar tomaz,F,L,185,93.0,1979-04-25,hk jesenice,27.0171115674196,1979,27.173119065011
2006,SLO,20,hocevar andrej,G,L,182,84.0,1984-11-21,hdd zm olimpija ljubljana,21.4401095140315,1984,25.3592561284869
2006,SLO,30,glavic gaber,G,L,182,82.0,1978-03-11,hk jesenice,28.1396303901437,1978,24.755464315903897
2006,SLO,33,kristan robert,G,L,183,84.0,1983-04-04,hk jesenice,23.0746064339493,1983,25.0828630296515
2006,SUI,2,gerber beat,D,L,181,91.0,1982-05-16,sc bern,23.958932238193,1982,27.7769298861451
2006,SUI,5,blindenbacher severin,D,R,180,84.0,1983-03-15,zsc zurich lions,23.129363449692,1983,25.9259259259259
2006,SUI,6,helbling timo,D,R,190,95.0,1981-07-21,tampa bay lightning,24.7775496235455,1981,26.3157894736842
2006,SUI,14,demuth alain,F,L,180,80.0,1979-06-03,hc ambri-piotta,26.910335386721396,1979,24.6913580246914
2006,SUI,18,deruns thomas,F,L,187,77.0,1982-03-01,geneva servette,24.167008898015105,1982,22.0195029883611
2006,SUI,37,sannitz raffaele,F,L,187,95.0,1983-05-18,hc lugano,22.9541409993155,1983,27.166919271354605
2006,SUI,67,lemm romano,F,R,182,86.0,1984-06-25,kloten flyers,21.8480492813142,1984,25.9630479410699
2006,SUI,88,romy kevin,F,L,181,88.0,1985-01-31,hc lugano,21.245722108145102,1985,26.861206922865602
2006,SUI,20,hiller jonas,G,R,188,82.0,1982-02-12,hc davos,24.2135523613963,1982,23.2005432322318
2006,SUI,40,aebischer david,G,L,186,84.0,1978-02-07,montreal canadiens,28.227241615331998,1978,24.2802636142907
2006,SVK,11,milo dusan,D,L,176,85.0,1973-03-05,hkm nitra,33.1553730321697,1973,27.4405991735537
2006,SVK,2,hudec stanislav,D,L,184,95.0,1982-06-03,hc vitkovice ostrava,23.9096509240246,1982,28.0600189035917
2006,SVK,23,vydareny rene,D,L,186,92.0,1981-05-06,hc ceske budejovice,24.9856262833676,1981,26.5926696727945
2006,SVK,68,jurcina milan,D,R,195,101.0,1983-06-07,boston bruins,22.899383983572896,1983,26.5614727153189
2006,SVK,71,harant tomas,D,L,189,95.0,1980-04-28,hc ceske budejovice,26.0068446269678,1980,26.5950001399737
2006,SVK,75,stehlik richard,D,L,196,108.0,1984-06-22,hc sparta prague,21.856262833675604,1984,28.1132861307788
2006,SVK,12,hudec michal,F,L,176,80.0,1979-10-23,hc ceske budejovice,26.521560574948698,1979,25.826446280991696
2006,SVK,16,bartovic milan,F,L,181,89.0,1981-04-09,chicago blackhawks,25.059548254620104,1981,27.1664479106254
2006,SVK,21,kovacik miroslav,F,L,184,87.0,1978-11-09,hkm nitra,27.4743326488706,1978,25.6970699432892
2006,SVK,27,kollar andrej,F,L,195,102.0,1977-01-12,hkm nitra,29.297741273100602,1977,26.824457593688397
2006,SVK,28,ciernik ivan,F,L,183,89.0,1977-10-30,kolner haie,28.5010266940452,1977,26.5758905909403
2006,SVK,43,surovy tomas,F,L,180,86.0,1981-09-24,pittsburgh penguins,24.599589322381895,1981,26.543209876543198
2006,SVK,6,zalesak miroslav,F,L,183,91.0,1980-01-02,sodertalje sk,26.3271731690623,1980,27.1731016154558
2006,SVK,8,cibak martin,F,L,188,90.0,1980-05-17,tampa bay lightning,25.954825462012302,1980,25.464010864644603
2006,SVK,9,vaic lubomir,F,L,172,80.0,1977-03-06,hc liberec bili tygri,29.152635181382603,1977,27.0416441319632
2006,SVK,91,hossa marcel,F,L,183,86.0,1981-10-12,new york rangers,24.5503080082136,1981,25.680074054166997
2006,SWE,25,holmqvist andreas,D,R,193,92.0,1981-07-23,linkopings hc,24.7720739219713,1981,24.6986496281779
2006,SWE,29,jonsson kenny,D,L,191,93.0,1974-10-06,rogle bk angelholm,31.567419575633103,1974,25.4927222389737
2006,SWE,3,timander mattias,D,L,188,107.0,1974-04-16,modo ornskoldsvik,32.041067761807,1974,30.273879583522
2006,SWE,6,johansson magnus,D,R,178,82.0,1973-09-04,linkopings hc,32.6543463381246,1973,25.8805706350208
2006,SWE,7,kronwall niklas,D,L,183,87.0,1981-01-12,detroit red wings,25.297741273100602,1981,25.9786795664248
2006,SWE,11,mattsson jesper,F,R,181,89.0,1975-05-13,farjestad karlstad,30.9678302532512,1975,27.1664479106254
2006,SWE,16,nordquist jonas,F,L,189,91.0,1982-04-26,lulea hf,24.0136892539357,1982,25.4752106603958
2006,SWE,17,johansson mathias,F,L,187,91.0,1974-02-22,farjestad karlstad,32.186173853525,1974,26.023048986244998
2006,SWE,19,backstrom nicklas,F,L,184,83.0,1987-11-23,brynas if gavle,18.436687200547603,1987,24.515595463138
2006,SWE,20,lundqvist joel,F,L,186,88.0,1982-03-02,frolunda hc gothenburg,24.1642710472279,1982,25.436466643542598
2006,SWE,24,karlsson andreas,F,L,191,92.0,1975-08-19,hv 71 jonkoping,30.6995208761123,1975,25.2186069460815
2006,SWE,31,melin bjorn,F,R,188,95.0,1981-07-04,hv 71 jonkoping,24.824093086926798,1981,26.878678134902703
2006,SWE,33,emvall fredrik,F,L,193,96.0,1976-06-28,linkopings hc,29.8398357289528,1976,25.7725039598378
2006,SWE,37,samuelsson mikael,F,R,186,94.0,1976-12-23,detroit red wings,29.352498288843304,1976,27.170771187420502
2006,SWE,39,franzen johan,F,L,189,100.0,1979-12-23,detroit red wings,26.354551676933603,1979,27.994736989446
2006,SWE,40,zetterberg henrik,F,L,183,86.0,1980-10-09,detroit red wings,25.5578370978782,1980,25.680074054166997
2006,SWE,51,hannula mika,F,R,180,84.0,1979-04-02,hv 71 jonkoping,27.0800821355236,1979,25.9259259259259
2006,SWE,9,martensson tony,F,L,184,89.0,1980-06-23,linkopings hc,25.8535249828884,1980,26.2878071833648
2006,SWE,30,holmqvist johan,G,L,186,90.0,1978-05-24,brynas if gavle,27.937029431896,1978,26.0145681581686
2006,UKR,2,gunko iurii,D,L,190,100.0,1972-02-28,hc sokol kiev,34.171115674195796,1972,27.7008310249307
2006,UKR,3,klymentiev sergii,D,L,181,86.0,1975-04-05,ak bars kazan,31.0718685831622,1975,26.2507249473459
2006,UKR,31,zavalniuk viacheslav,D,L,181,90.0,1974-12-10,sibir novosibirsk,31.3894592744695,1974,27.4716888983853
2006,UKR,4,polonytskiy vasyl,D,L,180,87.0,1977-02-28,hc sokol kiev,29.169062286105397,1977,26.851851851851897
2006,UKR,6,sryubko andriy,D,L,189,96.0,1975-10-21,hk mvd tver,30.5270362765229,1975,26.8749475098681
2006,UKR,9,navarenko yuriy,D,L,178,80.0,1979-09-10,hc sokol kiev,26.6392881587953,1979,25.2493372048984
2006,UKR,10,shakhraychuk vadym,F,L,189,95.0,1974-06-12,dynamo minsk,31.885010266940498,1974,26.5950001399737
2006,UKR,15,lytvynenko vitaliy,F,L,181,93.0,1970-03-14,hc sokol kiev,36.1314168377823,1970,28.387411861664802
2006,UKR,18,dyachenko yuriy,F,L,184,83.0,1982-06-02,vityaz chekhov,23.912388774811802,1982,24.515595463138
2006,UKR,21,materukhin oleksandr,F,R,183,86.0,1981-10-17,khimvolokno mogilev,24.536618754277896,1981,25.680074054166997
2006,UKR,24,donika vitalii,F,L,182,86.0,1982-05-12,neftyanik almetevsk,23.9698836413415,1982,25.9630479410699
2006,UKR,25,shafarenko oleg,F,L,180,79.0,1981-10-31,khimvolokno mogilev,24.498288843258,1981,24.3827160493827
2006,UKR,29,semenchenko vitaliy,F,R,183,90.0,1974-07-06,yunost minsk,31.819301848049303,1974,26.874496103198105
2006,UKR,30,mikhnov andriy,F,L,200,90.0,1983-11-26,lada togliatti,22.4284736481862,1983,22.5
2006,UKR,34,protsenko borys,F,R,182,84.0,1978-08-21,dynamo minsk,27.693360711841198,1978,25.3592561284869
2006,UKR,7,oletskyy valentyn,F,L,180,90.0,1971-06-02,hc sokol kiev,34.913073237508605,1971,27.7777777777778
2006,UKR,8,bobkin oleksandr,F,L,180,90.0,1982-08-02,hc sokol kiev,23.745379876796697,1982,27.7777777777778
2006,UKR,1,simchuk kostyantyn,G,L,183,84.0,1974-02-26,metallurg magnitogorsk,32.1752224503765,1974,25.0828630296515
2006,UKR,22,fedorov oleksandr,G,L,182,83.0,1978-04-12,hc sokol kiev,28.052019164955503,1978,25.057360222195395
2006,USA,34,meyer frederick,D,L,178,85.0,1981-01-04,philadelphia flyers,25.319644079397698,1981,26.827420780204502
2006,USA,41,alberts andrew,D,L,193,98.0,1981-06-30,boston bruins,24.8350444900753,1981,26.3094311256678
2006,USA,44,orpik brooks,D,L,188,101.0,1980-09-26,pittsburgh penguins,25.5934291581109,1980,28.5762788592123
2006,USA,55,komisarek michael,D,R,193,108.0,1982-01-19,montreal canadiens,24.2792607802875,1982,28.9940669548176
2006,USA,6,corvo joe,D,R,191,93.0,1977-06-20,los angeles kings,28.862422997946602,1977,25.4927222389737
2006,USA,7,suter ryan,D,L,188,89.0,1985-01-21,nashville predators,21.273100616016396,1985,25.181077410592998
2006,USA,10,osullivan patrick,F,L,184,86.0,1985-02-01,houston aeros,21.242984257358,1985,25.4017013232514
2006,USA,11,reasoner martin,F,L,185,88.0,1977-02-26,boston bruins,29.174537987679702,1977,25.7121986851717
2006,USA,14,cullen mark,F,L,183,86.0,1978-10-28,chicago blackhawks,27.507186858316196,1978,25.680074054166997
2006,USA,16,slater james,F,L,185,88.0,1982-12-09,atlanta thrashers,23.3921971252567,1982,25.7121986851717
2006,USA,17,kesler ryan,F,R,188,93.0,1984-08-31,vancouver canucks,21.6646132785763,1984,26.312811226799504
2006,USA,19,stafford drew,F,L,188,90.0,1985-10-30,univ. of north dakota,20.5010266940452,1985,25.464010864644603
2006,USA,20,umberger richard,F,L,188,98.0,1982-05-03,philadelphia flyers,23.9945242984257,1982,27.7274784970575
2006,USA,21,stastny yan,F,L,180,86.0,1982-09-30,boston bruins,23.583846680355897,1982,26.543209876543198
2006,USA,8,kessel phil,F,R,183,86.0,1987-10-02,univ. of minnesota,18.5790554414784,1987,25.680074054166997
2006,USA,30,mckee david,G,R,185,87.0,1983-12-05,cornell ,22.403832991102,1983,25.4200146092038
2006,USA,31,anderson craig,G,L,188,81.0,1981-05-21,chicago blackhawks,24.9445585215606,1981,22.9176097781802
2006,USA,33,bacashihua jason,G,L,180,79.0,1982-09-20,st. louis blues,23.611225188227202,1982,24.3827160493827
2007,RUS,2,korneyev konstantin,D,L,182,83.0,1984-06-05,cska moscow,22.90212183436,1984,25.057360222195395
2007,RUS,27,atyushov vitaly,D,L,187,89.0,1979-07-04,metallurg magnitogorsk,27.824777549623498,1979,25.4511138436901
2007,RUS,3,emelin alexey,D,L,186,96.0,1986-04-25,lada togliatti,21.015742642026,1986,27.748872702046498
2007,RUS,52,markov andrei,D,L,183,92.0,1978-12-20,montreal canadiens,28.3613963039014,1978,27.4717071277136
2007,RUS,55,gonchar sergei,D,L,186,95.0,1974-04-13,pittsburgh penguins,33.0485968514716,1974,27.459821944733502
2007,RUS,7,grebeshkov denis,D,L,185,93.0,1983-10-11,lokomotiv yaroslavl,23.5537303216975,1983,27.173119065011
2007,RUS,13,nepryaev ivan,F,L,188,90.0,1982-02-04,lokomotiv yaroslavl,25.2347707049966,1982,25.464010864644603
2007,RUS,18,brylin sergey,F,L,176,88.0,1974-01-13,new jersey devils,33.2950034223135,1974,28.4090909090909
2007,RUS,22,radulov alexander,F,L,185,91.0,1986-07-05,nashville predators,20.821355236139603,1986,26.5887509130752
2007,RUS,24,frolov alexander,F,R,188,98.0,1982-06-19,los angeles kings,24.865160848733698,1982,27.7274784970575
2007,RUS,25,schastlivyy petr,F,L,184,93.0,1979-04-18,khimik moscow mytischi,28.035592060232702,1979,27.469281663516103
2007,RUS,42,zinoviev sergei,F,L,180,82.0,1980-03-04,ak bars kazan,27.156741957563302,1980,25.3086419753086
2007,RUS,30,eremenko alexander,G,L,180,76.0,1980-04-10,ak bars kazan,27.0554414784394,1980,23.456790123456802
2007,RUS,57,barulin konstantin,G,L,186,98.0,1984-09-04,khimik moscow mytischi,22.652977412730998,1984,28.326974216672397
2007,RUS,83,koshechkin vasili,G,L,200,105.0,1983-03-27,lada togliatti,24.095824777549602,1983,26.25
2007,AUT,22,pfeffer thomas,D,L,194,96.0,1980-09-03,ec villacher sv,26.6557152635181,1980,25.507492826017604
2007,AUT,25,mattie jamie,D,L,182,83.0,1980-06-28,ec graz 99ers,26.839151266256,1980,25.057360222195395
2007,AUT,27,rebek jeremy,D,R,179,88.0,1976-02-08,kac klagenfurt,31.225188227241603,1976,27.464810711276197
2007,AUT,44,stewart mike,D,L,189,97.0,1972-05-30,ec villacher sv,34.9185489390828,1972,27.1548948797626
2007,AUT,16,harand patrick,F,L,183,84.0,1984-03-15,ec red bull salzburg,23.1266255989049,1984,25.0828630296515
2007,AUT,36,pewal marco,F,L,178,78.0,1978-09-17,ec red bull salzburg,28.6187542778919,1978,24.618103774775896
2007,AUT,45,schuller david,F,L,182,91.0,1980-09-06,vienna capitals,26.647501711156696,1980,27.4725274725275
2007,AUT,67,baumgartner gregor,F,L,185,90.0,1979-07-13,ehc linz,27.800136892539395,1979,26.296566837107395
2007,AUT,31,brueckler bernd,G,L,186,86.0,1981-09-29,blues espoo,25.585215605749504,1981,24.858365128916603
2007,AUT,66,machreich patrick,G,L,182,76.0,1980-09-29,ehc linz,26.584531143052697,1980,22.9440888781548
2007,BLR,15,glebov andrei,D,L,188,95.0,1980-03-08,dynamo minsk,27.145790554414802,1980,26.878678134902703
2007,BLR,3,leontiev oleg,D,L,178,92.0,1970-11-15,junost minsk,36.4572210814511,1970,29.0367377856331
2007,BLR,70,denisov vladimir,D,L,180,90.0,1984-06-29,lada togliatti,22.836413415468897,1984,27.7777777777778
2007,BLR,11,kulakov aleksandr,F,L,182,93.0,1983-05-15,dynamo minsk,23.961670088980103,1983,28.076319285110504
2007,BLR,14,strakhov aliaksei,F,L,173,84.0,1975-10-16,hc keramin minsk,31.540041067761802,1975,28.0664238698253
2007,BLR,21,demagin sergei,F,L,183,79.0,1986-07-19,dynamo minsk,20.7830253251198,1986,23.589835468362697
2007,BLR,28,koltsov konstantin,F,L,185,92.0,1981-04-17,salavat yulaev ufa,26.0369609856263,1981,26.8809349890431
2007,BLR,30,volkov artem,F,L,181,81.0,1985-01-28,junost minsk,22.2532511978097,1985,24.7245200085467
2007,BLR,45,borovkov aleksandr,F,L,178,90.0,1982-01-28,khimvolokno mogilev,25.2539356605065,1982,28.405504355510697
2007,CAN,22,commodore mike,D,R,196,103.0,1979-11-07,carolina hurricanes,27.4798083504449,1979,26.8117451062057
2007,CAN,23,murphy cory,D,R,175,88.0,1978-02-13,ifk helsinki,29.210130047912397,1978,28.734693877551
2007,CAN,3,phaneuf dion,D,L,188,93.0,1985-04-10,calgary flames,22.056125941136198,1985,26.312811226799504
2007,CAN,5,jackman barret,D,L,182,97.0,1981-03-05,st. louis blues,26.154688569473,1981,29.2839029102765
2007,CAN,6,weber shea,D,R,191,93.0,1985-08-14,nashville predators,21.711156741957602,1985,25.4927222389737
2007,CAN,10,staal jordan,F,L,191,93.0,1988-09-10,pittsburgh penguins,18.6365503080082,1988,25.4927222389737
2007,CAN,12,staal eric,F,L,193,84.0,1984-10-29,carolina hurricanes,22.5023956194387,1984,22.550940964858103
2007,CAN,16,toews jonathan,F,L,185,90.0,1988-04-29,north dakota,19.0034223134839,1988,26.296566837107395
2007,CAN,18,lombardi matthew,F,L,182,88.0,1982-03-18,calgary flames,25.119780971936997,1982,26.566839753652896
2007,CAN,19,doan shane,F,R,188,98.0,1976-10-10,phoenix coyotes,30.554414784394304,1976,27.7274784970575
2007,CAN,20,armstrong colby,F,R,188,88.0,1982-10-23,pittsburgh penguins,24.5201916495551,1982,24.8981439565414
2007,CAN,21,mayers jamal,F,R,188,100.0,1974-10-24,st. louis blues,32.517453798768,1974,28.2933454051607
2007,CAN,25,chimera jason,F,L,188,93.0,1979-05-02,columbus blue jackets,27.9972621492129,1979,26.312811226799504
2007,CAN,61,nash rick,F,L,193,98.0,1984-06-16,columbus blue jackets,22.872005475701602,1984,26.3094311256678
2007,CAN,9,mcclement jay,F,L,185,90.0,1983-03-02,st. louis blues,24.1642710472279,1983,26.296566837107395
2007,CAN,30,ward cam,G,L,185,91.0,1984-02-29,carolina hurricanes,23.167693360711798,1984,26.5887509130752
2007,CAN,35,roloson dwayne,G,L,185,86.0,1969-10-12,edmonton oilers,37.549623545516795,1969,25.127830533235898
2007,CZE,3,zidlicky marek,D,R,180,85.0,1977-02-03,nashville predators,30.236824093086902,1977,26.234567901234602
2007,CZE,36,caslava petr,D,L,193,99.0,1979-09-03,hc pardubice,27.6577686516085,1979,26.5778947085828
2007,CZE,5,barinka michal,D,L,192,102.0,1984-06-12,sc bern,22.882956878850102,1984,27.6692708333333
2007,CZE,6,smid ladislav,D,L,187,70.0,1986-02-01,edmonton oilers,21.242984257358,1986,20.0177299894192
2007,CZE,77,hamr radek,D,L,180,86.0,1974-05-16,kloten flyers,32.958247775496204,1974,26.543209876543198
2007,CZE,83,platil jan,D,L,189,94.0,1983-02-09,cska moscow,24.2217659137577,1983,26.3150527700792
2007,CZE,97,klesla rostislav,D,L,191,91.0,1982-03-21,columbus blue jackets,25.1115674195756,1982,24.944491653189303
2007,CZE,13,novotny jiri,F,R,187,84.0,1983-08-12,washington capitals,23.7180013689254,1983,24.021275987303
2007,CZE,15,marek jan,F,R,179,81.0,1979-12-31,metallurg magnitogorsk,27.3319644079398,1979,25.280109859242803
2007,CZE,16,cajanek petr,F,L,181,80.0,1975-08-18,st. louis blues,31.7015742642026,1975,24.4192790207869
2007,CZE,37,sykora petr,F,R,191,101.0,1978-12-21,hc pardubice,28.3586584531143,1978,27.685644582111202
2007,CZE,85,olesz rostislav,F,L,184,87.0,1985-10-10,florida panthers,21.555099247090997,1985,25.6970699432892
2007,CZE,79,pinc marek,G,L,175,80.0,1979-03-20,ehc biel,28.114989733059502,1979,26.1224489795918
2007,DEN,55,moeller mads,D,R,184,94.0,1982-02-14,aalborg ik,25.2073921971253,1982,27.7646502835539
2007,DEN,6,lassen stefan,D,L,190,83.0,1985-11-01,herning blue fox,21.494866529774104,1985,22.9916897506925
2007,DEN,10,nordby tranholm bo,F,L,182,85.0,1979-03-22,aalborg ik,28.1095140314853,1979,25.6611520347784
2007,DEN,14,starkov kirill,F,L,186,80.0,1987-03-31,red deer rebels,20.084873374401102,1987,23.1240605850387
2007,DEN,18,christensen mads,F,L,177,76.0,1987-04-02,herning blue fox,20.0793976728268,1987,24.2586740719461
2007,DEN,20,olsen rasmus,F,L,186,84.0,1980-05-30,aalborg ik,26.9185489390828,1980,24.2802636142907
2007,DEN,1,nielsen simon,G,L,188,86.0,1986-10-27,rodovre mighty bulls,20.509240246406602,1986,24.3322770484382
2007,FIN,4,koistinen ville,D,L,183,85.0,1982-06-17,milwaukee admirals,24.870636550308,1982,25.3814685419093
2007,FIN,44,laamanen jukka-pekka,D,L,178,82.0,1976-10-04,karpat oulu,30.570841889117,1976,25.8805706350208
2007,FIN,22,pyorala mika,F,L,182,79.0,1981-07-13,karpat oulu,25.7987679671458,1981,23.8497765970293
2007,FIN,26,lehtinen jere,F,R,182,89.0,1973-06-24,dallas stars,33.8507871321013,1973,26.868735659944402
2007,FIN,41,kontiola petri,F,R,182,88.0,1984-10-04,tappara tampere,22.570841889117,1984,26.566839753652896
2007,FIN,32,lehtonen kari,G,L,191,91.0,1983-11-16,atlanta thrashers,23.4551676933607,1983,24.944491653189303
2007,FIN,35,wallinheimo sinuhe,G,R,189,90.0,1972-03-09,jyp jyvaskyla,35.1430527036277,1972,25.195263290501398
2007,GER,20,dietrich robert,D,L,180,84.0,1986-07-25,dusseldorf metro stars,20.766598220397,1986,25.9259259259259
2007,GER,22,bakos michael,D,R,190,94.0,1979-03-02,erc ingolstadt,28.1642710472279,1979,26.038781163434898
2007,GER,25,breitbach robin,D,L,193,106.0,1982-03-05,hc geneve servette,25.1553730321697,1982,28.457139788987604
2007,GER,27,ancicka martin,D,L,185,93.0,1974-10-01,adler mannheim,32.580424366872,1974,27.173119065011
2007,GER,43,petermann felix,D,L,183,88.0,1984-04-11,adler mannheim,23.052703627652303,1984,26.2772850786825
2007,GER,48,hordler frank,D,L,181,82.0,1985-01-26,eisbaren berlin,22.258726899383998,1985,25.0297609963066
2007,GER,52,sulzer alexander,D,L,187,92.0,1984-05-30,dusseldorf metro stars,22.9185489390828,1984,26.309016557522398
2007,GER,8,osterloh sebastian,D,L,186,92.0,1983-02-20,frankfurt lions,24.1916495550992,1983,26.5926696727945
2007,GER,9,draxinger tobias,D,L,191,89.0,1985-01-03,eisbaren berlin,22.321697467487997,1985,24.396261067405
2007,GER,11,felski sven,F,L,180,78.0,1974-11-18,eisbaren berlin,32.4490075290897,1974,24.0740740740741
2007,GER,16,wolf michael,F,R,177,78.0,1981-01-24,iserlohner roosters,26.2642026009582,1981,24.897060231734198
2007,GER,21,tripp john,F,R,192,104.0,1977-05-04,erc ingolstadt,29.990417522245004,1977,28.2118055555556
2007,GER,24,rankel andre,F,L,186,89.0,1985-08-27,eisbaren berlin,21.6755646817248,1985,25.725517400855605
2007,GER,29,barta alexander,F,R,179,78.0,1983-02-02,hamburg freezers,24.2409308692676,1983,24.343809494085697
2007,GER,33,hackert michael,F,L,183,88.0,1981-06-21,frankfurt lions,25.8590006844627,1981,26.2772850786825
2007,GER,46,busch florian,F,L,186,85.0,1985-01-02,eisbaren berlin,22.3244353182752,1985,24.569314371603603
2007,GER,56,polaczek aleksander,F,L,178,85.0,1980-08-09,nurnberg ice tigers,26.724161533196398,1980,26.827420780204502
2007,GER,72,fical petr,F,R,177,82.0,1977-09-23,nurnberg ice tigers,29.6016427104723,1977,26.1738325513103
